MC_Bin      Toa         TimeEnd            Mag     PW    Freq     Fmin     Fmax    Fmop   Phase01  CW   PhaseSegs  Thres FileSeek
5      419191808.00   419200000.00      72.8 8192.00  115.23  115.23  115.23 0   -3.68 0 13    67.6  209595904 
7      419291136.00   419292160.00      67.0 1024.00  111.33  111.33  111.33 0   43.92 0 1    59.9  209645568 
12      419359744.00   419361280.00      62.8 1536.00  101.56  101.56  101.56 0   40.49 0 6    57.7  209679872 
28      419497984.00   419499008.00      64.8 1024.00   70.31   70.31   70.31 0   59.07 0 1    62.9  209748992 
3      419573760.00   419575296.00      66.8 1536.00  119.14  119.14  119.14 0  -42.23 0 1    61.2  209786880 
22      419890688.00   419891712.00      64.0 1024.00   82.03   82.03   82.03 0   94.49 0 1    60.9  209945344 
8      420086784.00   420087808.00      62.4 1024.00  109.38  109.38  109.38 0   64.11 0 1    60.3  210043392 
5      420124672.00   420125696.00      72.0 1024.00  115.23  115.23  115.23 0 -148.38 0 1    70.7  210062336 
5      420129280.00   420130304.00      73.6 1024.00  115.23  115.23  115.23 0 -105.70 0 1    70.4  210064640 
5      420131840.00   420135936.00      72.6 4096.00  115.23  115.23  115.23 0  -17.99 0 7    70.4  210065920 
5      420137984.00   420139520.00      71.1 1536.00  115.23  115.23  115.23 0  -56.05 0 2    70.4  210068992 
5      420141056.00   420142080.00      72.4 1024.00  115.23  115.23  115.23 0  167.17 0 1    70.4  210070528 
5      420143104.00   420153344.00      72.5 10240.00  113.28  113.28  115.23 1   -6.73 0 18    70.4  210071552 
5      420156928.00   420159488.00      72.1 2560.00  115.23  115.23  115.23 0   46.79 0 4    70.4  210078464 
5      420161024.00   420168704.00      72.7 7680.00  115.23  115.23  115.23 0    4.15 0 14    70.4  210080512 
5      420170240.00   420171264.00      74.3 1024.00  115.23  115.23  115.23 0  118.77 0 1    70.4  210085120 
16      420170240.00   420171264.00      65.5 1024.00   93.75   93.75   93.75 0   -1.34 0 1    64.9  210085120 
5      420172800.00   420173824.00      71.2 1024.00  115.23  115.23  115.23 0  -36.91 0 1    70.4  210086400 
5      420179456.00   420184576.00      72.9 5120.00  115.23  115.23  115.23 0   -3.52 0 9    70.4  210089728 
5      420186112.00   420188672.00      71.9 2560.00  115.23  115.23  115.23 0   85.01 0 4    70.4  210093056 
5      420190720.00   420193792.00      72.9 3072.00  115.23  115.23  115.23 0   69.42 0 5    70.4  210095360 
5      420195328.00   420200448.00      73.6 5120.00  115.23  115.23  115.23 0   21.23 0 9    70.4  210097664 
5      420201984.00   420206592.00      72.4 4608.00  115.23  115.23  115.23 0   -6.48 0 8    70.4  210100992 
5      420209152.00   420211712.00      72.3 2560.00  115.23  115.23  115.23 0 -117.23 0 4    70.4  210104576 
5      420213248.00   420215296.00      72.7 2048.00  115.23  115.23  115.23 0  -36.16 0 3    70.4  210106624 
5      420217344.00   420221440.00      72.1 4096.00  115.23  115.23  115.23 0   16.99 0 5    70.4  210108672 
5      420222976.00   420224000.00      70.7 1024.00  115.23  115.23  115.23 0 -109.50 0 1    70.4  210111488 
5      421148672.00   421150208.00      73.8 1536.00  115.23  115.23  115.23 0 -154.28 0 2    72.0  210574336 
5      421153280.00   421154816.00      73.4 1536.00  115.23  115.23  115.23 0 -130.87 0 2    72.1  210576640 
5      421156864.00   421159424.00      73.6 2560.00  115.23  115.23  115.23 0  -54.86 0 4    72.1  210578432 
5      421164544.00   421165568.00      73.0 1024.00  115.23  115.23  115.23 0   75.47 0 1    72.1  210582272 
5      421168640.00   421170688.00      73.3 2048.00  115.23  115.23  115.23 0  110.24 0 3    72.1  210584320 
5      421176832.00   421178368.00      72.3 1536.00  115.23  115.23  115.23 0   70.00 0 2    72.1  210588416 
5      421180416.00   421181440.00      72.9 1024.00  115.23  115.23  115.23 0   -6.47 0 1    72.1  210590208 
5      421186560.00   421188608.00      73.3 2048.00  115.23  115.23  115.23 0   69.59 0 2    72.1  210593280 
5      421215744.00   421217280.00      72.3 1536.00  115.23  115.23  115.23 0  133.92 0 2    72.1  210607872 
5      421219328.00   421220864.00      74.7 1536.00  113.28  113.28  115.23 1   93.15 0 1    72.1  210609664 
5      421225984.00   421227008.00      74.1 1024.00  115.23  115.23  115.23 0 -105.40 0 1    72.1  210612992 
5      421228544.00   421230080.00      72.8 1536.00  115.23  115.23  115.23 0  115.42 0 2    72.1  210614272 
5      421235712.00   421237248.00      73.1 1536.00  115.23  115.23  115.23 0    8.93 0 2    72.1  210617856 
5      421239808.00   421241344.00      73.3 1536.00  115.23  115.23  115.23 0    3.15 0 2    72.1  210619904 
14      421700096.00   421701120.00      65.9 1024.00   97.66   97.66   97.66 0  104.98 0 1    64.0  210850048 
21      422131712.00   422132736.00      66.3 1024.00   83.98   83.98   83.98 0  -25.29 0 1    56.3  211065856 
6      422172672.00   422173696.00      71.0 1024.00  113.28  113.28  113.28 0  -35.75 0 1    69.5  211086336 
5      422175232.00   422176256.00      73.7 1024.00  115.23  115.23  115.23 0   10.10 0 1    70.1  211087616 
5      422178816.00   422183424.00      72.2 4608.00  115.23  115.23  115.23 0    7.71 0 7    70.2  211089408 
5      422184960.00   422187008.00      72.8 2048.00  115.23  115.23  115.23 0   23.92 0 3    70.2  211092480 
5      422191616.00   422194176.00      72.7 2560.00  115.23  115.23  115.23 0   14.00 0 4    70.2  211095808 
5      422195712.00   422196736.00      75.2 1024.00  115.23  115.23  115.23 0  -58.85 0 1    70.2  211097856 
5      422198272.00   422199296.00      72.2 1024.00  115.23  115.23  115.23 0  150.58 0 1    70.2  211099136 
5      422203392.00   422204416.00      74.1 1024.00  115.23  115.23  115.23 0 -114.28 0 1    70.2  211101696 
11      422204928.00   422205952.00      59.9 1024.00  103.52  103.52  103.52 0  -20.26 0 1    56.9  211102464 
5      422205952.00   422215680.00      72.8 9728.00  115.23  115.23  115.23 0   34.57 0 17    70.2  211102976 
5      422217216.00   422221312.00      72.5 4096.00  115.23  115.23  115.23 0   31.12 0 7    70.2  211108608 
5      422222848.00   422224896.00      72.1 2048.00  115.23  115.23  115.23 0  121.57 0 3    70.2  211111424 
5      422226432.00   422230016.00      72.4 3584.00  113.28  113.28  115.23 1  -10.66 0 4    70.2  211113216 
5      422231552.00   422232576.00      71.0 1024.00  115.23  115.23  115.23 0   80.98 0 1    70.2  211115776 
5      422234624.00   422236160.00      73.0 1536.00  115.23  115.23  115.23 0   16.62 0 2    70.2  211117312 
5      422237696.00   422238720.00      71.0 1024.00  115.23  115.23  115.23 0  -91.17 0 1    70.2  211118848 
5      422242304.00   422255616.00      72.4 13312.00  115.23  115.23  115.23 0   -7.07 0 25    70.2  211121152 
5      422257152.00   422259712.00      72.1 2560.00  115.23  115.23  115.23 0  -12.11 0 4    70.2  211128576 
5      422262784.00   422269952.00      72.4 7168.00  115.23  115.23  115.23 0   -6.01 0 15    70.2  211131392 
23      422512640.00   422513664.00      64.9 1024.00   80.08   80.08   80.08 0  -27.24 0 1    64.4  211256320 
6      422539776.00   422541824.00      60.3 2048.00  113.28  113.28  113.28 0   13.12 0 3    53.0  211269888 
15      422696960.00   422697984.00      62.6 1024.00   95.70   95.70   95.70 0   92.58 0 1    58.5  211348480 
6      423196672.00   423198208.00      70.8 1536.00  113.28  113.28  113.28 0  -60.45 0 1    70.1  211598336 
5      423198720.00   423199744.00      73.4 1024.00  115.23  115.23  115.23 0 -106.20 0 1    70.9  211599360 
5      423202304.00   423205376.00      73.2 3072.00  115.23  115.23  115.23 0  -67.16 0 5    70.9  211601152 
5      423208960.00   423212544.00      73.8 3584.00  115.23  115.23  115.23 0  -20.93 0 6    70.9  211604480 
5      423221248.00   423223808.00      72.5 2560.00  115.23  115.23  115.23 0   80.85 0 3    70.9  211610624 
5      423231488.00   423233536.00      72.7 2048.00  115.23  115.23  115.23 0  -33.83 0 3    70.9  211615744 
5      423235584.00   423239168.00      72.4 3584.00  115.23  115.23  115.23 0  -43.23 0 6    70.9  211617792 
5      423240704.00   423241728.00      71.2 1024.00  115.23  115.23  115.23 0 -132.99 0 1    70.9  211620352 
5      423246336.00   423247872.00      72.3 1536.00  115.23  115.23  115.23 0    6.44 0 2    70.9  211623168 
5      423249408.00   423251456.00      72.9 2048.00  115.23  115.23  115.23 0  -78.78 0 3    70.9  211624704 
5      423258112.00   423259648.00      71.4 1536.00  115.23  115.23  115.23 0  -71.87 0 2    70.9  211629056 
5      423261184.00   423264768.00      73.5 3584.00  115.23  115.23  115.23 0  -35.18 0 5    70.9  211630592 
5      423266304.00   423268864.00      73.7 2560.00  115.23  115.23  115.23 0  -67.48 0 4    70.9  211633152 
5      423277056.00   423279616.00      72.6 2560.00  115.23  115.23  115.23 0   36.06 0 4    70.9  211638528 
5      423281152.00   423282176.00      72.3 1024.00  115.23  115.23  115.23 0   76.13 0 1    70.9  211640576 
5      423286784.00   423287808.00      71.4 1024.00  115.23  115.23  115.23 0  176.65 0 1    70.9  211643392 
5      423289344.00   423291392.00      72.8 2048.00  115.23  115.23  115.23 0   66.58 0 3    70.9  211644672 
5      424221184.00   424223744.00      72.5 2560.00  115.23  115.23  115.23 0  -22.29 0 4    69.1  212110592 
5      424225280.00   424230912.00      72.2 5632.00  115.23  115.23  115.23 0   19.41 0 9    69.6  212112640 
5      424232448.00   424235520.00      72.5 3072.00  115.23  115.23  115.23 0   46.45 0 5    69.6  212116224 
5      424237056.00   424238592.00      72.6 1536.00  115.23  115.23  115.23 0   11.93 0 2    69.6  212118528 
5      424240128.00   424241152.00      70.9 1024.00  115.23  115.23  115.23 0 -124.32 0 1    69.6  212120064 
5      424242688.00   424250880.00      72.4 8192.00  115.23  115.23  115.23 0  -18.59 0 14    69.6  212121344 
5      424252416.00   424256512.00      71.9 4096.00  115.23  115.23  115.23 0  -13.25 0 7    69.6  212126208 
5      424259072.00   424264704.00      72.1 5632.00  115.23  115.23  115.23 0    2.70 0 10    69.6  212129536 
5      424266240.00   424278016.00      72.3 11776.00  115.23  115.23  115.23 0   13.20 0 22    69.6  212133120 
5      424282112.00   424284672.00      71.9 2560.00  115.23  115.23  115.23 0   -5.41 0 8    69.6  212141056 
5      424286208.00   424287232.00      72.2 1024.00  115.23  115.23  115.23 0 -165.14 0 1    69.6  212143104 
5      424288768.00   424290304.00      71.9 1536.00  115.23  115.23  115.23 0   76.09 0 2    69.6  212144384 
5      424292864.00   424294912.00      72.3 2048.00  115.23  115.23  115.23 0   84.43 0 3    69.6  212146432 
5      424296448.00   424299008.00      73.2 2560.00  115.23  115.23  115.23 0   55.67 0 4    69.6  212148224 
5      424300544.00   424309760.00      72.6 9216.00  115.23  115.23  115.23 0    5.48 0 17    69.6  212150272 
5      424312320.00   424313344.00      72.0 1024.00  115.23  115.23  115.23 0   22.35 0 2    69.6  212156160 
5      424315392.00   424320000.00      72.2 4608.00  115.23  115.23  115.23 0   31.87 0 8    69.6  212157696 
25      424444928.00   424445952.00      63.0 1024.00   76.17   76.17   76.17 0 -139.49 0 1    60.8  212222464 
21      424595456.00   424596992.00      65.7 1536.00   83.98   83.98   83.98 0   45.58 0 2    59.0  212297728 
5      425312256.00   425344512.00      72.1 32256.00  115.23  115.23  115.23 0    4.40 0 175    67.6  212656128 
19      425391104.00   425392128.00      64.5 1024.00   87.89   87.89   87.89 0  -24.53 0 1    63.8  212695552 
17      425461248.00   425462272.00      63.0 1024.00   91.80   91.80   91.80 0 -135.17 0 1    62.3  212730624 
21      425908224.00   425909248.00      66.3 1024.00   83.98   83.98   83.98 0 -146.33 0 1    63.4  212954112 
21      426148864.00   426150400.00      61.5 1536.00   83.98   83.98   83.98 0  -90.81 0 1    60.6  213074432 
5      426269184.00   426272256.00      72.8 3072.00  115.23  115.23  115.23 0   75.16 0 5    70.6  213134592 
5      426277376.00   426278400.00      74.0 1024.00  115.23  115.23  115.23 0  -35.58 0 1    71.1  213138688 
5      426279936.00   426282496.00      72.7 2560.00  115.23  115.23  115.23 0  -26.26 0 4    71.1  213139968 
5      426288128.00   426292224.00      72.4 4096.00  115.23  115.23  115.23 0  -29.47 0 7    71.1  213144064 
5      426293760.00   426295808.00      72.3 2048.00  115.23  115.23  115.23 0  -47.46 0 3    71.1  213146880 
5      426301952.00   426304000.00      73.5 2048.00  115.23  115.23  115.23 0  -78.25 0 3    71.1  213150976 
5      426311680.00   426312704.00      72.7 1024.00  115.23  115.23  115.23 0   -3.63 0 1    71.1  213155840 
4      426317312.00   426321408.00      73.0 4096.00  115.23  115.23  117.19 1 -157.04 0 1    66.3  213158656 
5      426322944.00   426323968.00      72.5 1024.00  115.23  115.23  115.23 0 -148.47 0 1    71.1  213161472 
5      426330624.00   426331648.00      72.6 1024.00  115.23  115.23  115.23 0  164.09 0 1    71.1  213165312 
5      426345984.00   426348032.00      72.1 2048.00  115.23  115.23  115.23 0   64.76 0 3    71.1  213172992 
5      426351616.00   426354688.00      72.8 3072.00  115.23  115.23  115.23 0    3.26 0 5    71.1  213175808 
5      426356736.00   426358272.00      72.4 1536.00  115.23  115.23  115.23 0 -119.29 0 2    71.1  213178368 
5      426359808.00   426360832.00      73.5 1024.00  115.23  115.23  115.23 0  103.59 0 1    71.1  213179904 
5      426362368.00   426366464.00      72.1 4096.00  115.23  115.23  115.23 0   -7.22 0 6    71.1  213181184 
4      426368000.00   426369536.00      69.2 1536.00  115.23  115.23  117.19 1  177.46 0 1    66.3  213184000 
20      426732032.00   426733056.00      65.7 1024.00   85.94   85.94   85.94 0  163.51 0 1    63.2  213366016 
3      427252224.00   427253248.00      68.5 1024.00  119.14  119.14  119.14 0   -5.51 0 1    65.0  213626112 
5      427293696.00   427317248.00      72.4 23552.00  113.28  113.28  115.23 1    1.29 0 39    69.4  213646848 
5      427318784.00   427319808.00      72.9 1024.00  115.23  115.23  115.23 0  -36.99 0 1    69.4  213659392 
5      427344384.00   427351552.00      72.6 7168.00  113.28  113.28  115.23 1    3.52 0 51    69.4  213672192 
5      427353088.00   427356672.00      72.8 3584.00  115.23  115.23  115.23 0   34.06 0 6    69.4  213676544 
5      427358208.00   427361280.00      72.3 3072.00  115.23  115.23  115.23 0   70.87 0 4    69.4  213679104 
5      427362816.00   427365376.00      71.9 2560.00  115.23  115.23  115.23 0   58.16 0 4    69.4  213681408 
5      427366912.00   427371008.00      72.2 4096.00  115.23  115.23  115.23 0  -14.92 0 6    69.4  213683456 
5      427380224.00   427393024.00      72.3 12800.00  115.23  115.23  115.23 0  -16.14 0 36    69.4  213690112 
20      427573248.00   427574272.00      63.3 1024.00   85.94   85.94   85.94 0 -148.61 0 1    62.8  213786624 
21      427631104.00   427632128.00      63.3 1024.00   83.98   83.98   83.98 0   86.16 0 1    60.6  213815552 
12      427719680.00   427720704.00      62.6 1024.00  101.56  101.56  101.56 0  116.99 0 1    62.3  213859840 
6      427757056.00   427758080.00      65.8 1024.00  113.28  113.28  113.28 0  -23.38 0 1    61.5  213878528 
1      427922944.00   427923968.00      63.8 1024.00  123.05  123.05  123.05 0  -23.23 0 1    61.6  213961472 
5      428317696.00   428322304.00      71.8 4608.00  115.23  115.23  115.23 0   23.59 0 7    70.6  214158848 
5      428323840.00   428327936.00      73.5 4096.00  115.23  115.23  115.23 0   -8.06 0 7    70.4  214161920 
5      428329472.00   428331520.00      71.8 2048.00  115.23  115.23  115.23 0  -85.39 0 2    70.4  214164736 
5      428335104.00   428336128.00      72.6 1024.00  115.23  115.23  115.23 0   -9.27 0 1    70.4  214167552 
5      428337664.00   428338688.00      71.3 1024.00  115.23  115.23  115.23 0 -150.67 0 1    70.4  214168832 
5      428341248.00   428344320.00      71.7 3072.00  115.23  115.23  115.23 0  -47.59 0 5    70.4  214170624 
5      428346880.00   428348928.00      72.0 2048.00  115.23  115.23  115.23 0  -42.35 0 3    70.4  214173440 
11      428354048.00   428355072.00      65.2 1024.00  103.52  103.52  103.52 0   96.73 0 1    64.7  214177024 
5      428350464.00   428358656.00      72.1 8192.00  113.28  113.28  115.23 1   -3.82 0 14    70.4  214175232 
5      428360192.00   428364288.00      72.6 4096.00  115.23  115.23  115.23 0   -1.59 0 7    70.4  214180096 
5      428365824.00   428367360.00      72.8 1536.00  115.23  115.23  115.23 0  101.46 0 2    70.4  214182912 
5      428370944.00   428378624.00      72.8 7680.00  115.23  115.23  115.23 0   -2.57 0 13    70.4  214185472 
5      428380160.00   428385280.00      72.5 5120.00  115.23  115.23  115.23 0   -9.65 0 8    70.4  214190080 
5      428386816.00   428388864.00      71.9 2048.00  115.23  115.23  115.23 0  108.39 0 3    70.4  214193408 
5      428390400.00   428391936.00      72.3 1536.00  115.23  115.23  115.23 0   21.51 0 2    70.4  214195200 
5      428393472.00   428395008.00      72.7 1536.00  115.23  115.23  115.23 0  -81.36 0 2    70.4  214196736 
